file,n_nan,dt_med_ms,dt_min_ms,dt_max_ms,n_gaps,n_nonmono,raw_mean_1,raw_std_1,raw_absmax_1,raw_mean_2,raw_std_2,raw_absmax_2,raw_mean_3,raw_std_3,raw_absmax_3,raw_mean_4,raw_std_4,raw_absmax_4,raw_mean_5,raw_std_5,raw_absmax_5,raw_mean_6,raw_std_6,raw_absmax_6,raw_mean_7,raw_std_7,raw_absmax_7,raw_mean_8,raw_std_8,raw_absmax_8,rms_p99_1,normv_max_1,rms_p99_2,normv_max_2,rms_p99_3,normv_max_3,rms_p99_4,normv_max_4,rms_p99_5,normv_max_5,rms_p99_6,normv_max_6,rms_p99_7,normv_max_7,rms_p99_8,normv_max_8
Subj_14_Isokin_L_02kg_40bpm_EMG_data.csv,0,2.0,1.989990234375,2.0,0,0,-0.009137086376177569,0.0008700131169637111,0.0108229639,-0.010050516005003115,0.0006077442298404126,0.012357045,-0.009025329009190031,0.0009396123939021062,0.0105546005,-0.00809559313453271,0.0010240759335965264,0.0098138815,-0.017407746657370715,0.0008014091684823642,0.018825246,-0.01699993862121807,0.0006524083300440633,0.0181208625,-0.007363237143074766,0.0012847153137203837,0.0095749861,-0.007356411363024923,0.0013625170787926399,0.009756661,42.90315528058818,200.40806751708,43.40587478548258,200.765806160413,25.41563623167801,94.5711678836119,41.96720666353215,192.610709704529,36.78730685579127,143.490884550119,58.39332512639155,225.645001211247,51.13297746659321,168.921000209417,55.007313397182166,166.8250066153
Subj_14_Isokin_L_02kg_60bpm_EMG_data.csv,0,1.840087890625,1.83984375,1.85009765625,0,0,-0.010616520507719888,0.0008984600385885401,0.0121773724,-0.010746877393033615,0.0010377813320700583,0.0134428032,-0.010945888541661064,0.001241746514846059,0.0133295069,-0.010628261315333332,0.0012580534801202021,0.0131486896,-0.017513132120128855,0.0005768969947073212,0.0190292373,-0.016994333686929975,0.0006205797357530627,0.0182910934,-0.009154436758557422,0.0006075172997985934,0.0109614376,-0.008772149857036414,0.0004068862404891166,0.0106770517,46.29336579690518,205.070378354493,57.681003764171415,341.040863089471,29.019101041878397,189.759827131928,55.22174910602123,217.314637069143,35.71529085565215,131.045064082961,54.101420625585334,172.46729902907,61.009484568044066,201.254586444233,72.49215079995156,217.107999336659
Subj_14_Isokin_L_02kg_80bpm_EMG_data.csv,0,1.8798828125,1.869873046875,1.880126953125,0,0,-0.0096289707132185,0.0009029128828413198,0.0112449648,-0.009922715918318979,0.0007263252126873558,0.0125178341,-0.009836875509553429,0.001087566346328195,0.0116712572,-0.009617290294456139,0.0012597124880018955,0.0116701126,-0.018243755230213717,0.0007507282462728711,0.0195176136,-0.01745673219123445,0.0004860260037825916,0.0184367187,-0.007090660719942584,0.0012125222787370735,0.0100605013,-0.006787244392653908,0.001075581132322404,0.009712887,43.40268358064762,191.721296096517,58.86161106020691,386.018696089629,28.147873308615612,104.394866395914,48.57746628319705,168.696484704364,39.08720132434785,131.587137023752,58.91459844483274,201.252600620785,59.23443230013117,216.354682106202,62.28630738698132,221.071504219062
Subj_14_Isokin_L_02kg_St_EMG_data.csv,0,1.920166015625,1.919921875,1.93017578125,0,0,-0.012253060430253688,0.0009413490209778179,0.0140994079,-0.01275944845519764,0.0009820220839541146,0.0146904951,-0.01331905553178761,0.0007581485953624883,0.0148326876,-0.013448074737056047,0.0009482616736747889,0.0152114872,-0.02168063939382301,0.0009425098712073571,0.0231365208,-0.020199559449669616,0.0007440276868268024,0.0215475094,-0.010708734411929202,0.0011458322025353262,0.0131572727,-0.0115070056419941,0.0005946630579876772,0.0130880363,29.32366100955425,125.799492037703,31.079600295468442,160.322910994642,15.797200115165346,46.5562793627673,24.695871896376836,76.3185051372988,20.595622245513965,67.29409728935,30.613928023993996,100.629082772897,48.48644112626971,138.554740357865,49.78339558954229,179.609217581869
Subj_14_Isokin_L_04kg_40bpm_EMG_data.csv,0,2.010009765625,2.0,2.010009765625,0,0,-0.006038751922694968,0.000691058592374235,0.0079052933,-0.006700437325298743,0.0005675585583306706,0.0086829187,-0.004839732772,0.000659930651786834,0.0060484889,-0.004158821572,0.0006125982295194105,0.0054885866,-0.013530674659185535,0.0009018372478559763,0.0152930263,-0.013663121993616353,0.000612430597930141,0.0148984911,-0.005127522233522013,0.0011937145092449112,0.0089324005,-0.004610315238518868,0.0012495868623514839,0.0090376856,74.13548570513233,261.136828025222,77.90288130371984,287.966881748084,41.470162598986356,147.783685499127,67.57679993065956,241.896566724538,51.85057931425213,191.127064175874,82.22805834453952,312.672759786091,76.8978621581475,322.062147405061,95.03252049106675,410.584985214484
Subj_14_Isokin_L_04kg_60bpm_EMG_data.csv,0,2.030029296875,2.019775390625,2.030029296875,0,0,-0.006568375994568305,0.0005909139694307708,0.0083619123,-0.007531839162834244,0.0006477310165393727,0.0094888695,-0.005486574890123862,0.0007480541154155329,0.0077945711,-0.005497530302735884,0.0007711749824864314,0.0079110153,-0.013902613683038252,0.0006378445937347203,0.015194607,-0.01378810797498725,0.0006420440212298393,0.0150795942,-0.005574501014240438,0.0007326749450465866,0.0090854652,-0.0047542425039125685,0.0006836041884998186,0.0088294037,61.28681521018033,213.224822340251,66.95860199743429,361.890688917986,38.50461445678381,153.718087068393,59.013683766465505,251.61330711178,50.65338536740445,188.029545095959,78.01347058004113,302.859745593582,79.57781282445401,290.129759109871,99.0069139641593,368.59860272091
Subj_14_Isokin_L_04kg_80bpm_EMG_data.csv,0,2.080078125,2.06982421875,2.080078125,0,0,-0.006221571545776515,0.0011772114977581796,0.0081770904,-0.00718302763269697,0.0011724541793967482,0.0094296457,-0.00544795120298106,0.0015345808880618049,0.0078188898,-0.005418057045946971,0.0014856031857058592,0.0078755384,-0.013796406653318181,0.0010290677720158098,0.0155920032,-0.013380051884681818,0.001008580709145117,0.0152346613,-0.004401302541405303,0.001427149181694577,0.0093129165,-0.0036510539786704546,0.0015294821171560648,0.0090937614,64.38478213537226,188.765448138352,69.64104746952525,256.347385061058,49.717758191284375,210.153521150054,82.86335244143544,271.074928509187,57.85979340387162,202.952661542145,82.06662225527931,258.979000193134,98.0415855536963,400.974164882662,125.63326719239419,441.132262249491
Subj_14_Isokin_L_04kg_St_EMG_data.csv,0,2.02001953125,2.009765625,2.02001953125,0,0,-0.00364386660824183,0.0004720430281697897,0.0046568871,-0.0049254481725947725,0.0004447424196344419,0.0059849741,-0.0016486987260065358,0.0002624621564460825,0.0025674822,-0.002278567107450981,0.00042936826686493213,0.0032735826,-0.013119095058758171,0.0008387708108744087,0.0143926628,-0.01276026233067974,0.0003902507752129749,0.0135366442,-0.003899198748745098,0.000626037101107067,0.0062931064,-0.003388267821784314,0.0005567115480811644,0.0055335048,55.31706165741672,172.757754219537,57.50953459382916,178.564036235776,28.906783076327738,86.2740552012188,52.53443746419877,170.00181433995,36.71102398711623,105.114322058368,52.88003448263744,161.824711523945,63.170362800392034,225.716860527752,77.51488017590985,231.968152634941
Subj_14_Isokin_R_02kg_40bpm_EMG_data.csv,0,1.919921875,1.919921875,1.93017578125,0,0,-0.010192930989094398,0.0020584656056219976,0.0140622146,-0.009155378292241887,0.0020623683896935567,0.0128894811,-0.009651798170492625,0.002624634071717348,0.0137254717,-0.006322292206,0.0022056413962388216,0.0093100555,-0.02878455351423894,0.002049773466422973,0.0320122726,-0.04194936507578466,0.001637655655217901,0.0442417152,-0.014476763795716812,0.0017272585668567106,0.0173160564,-0.009401470097156342,0.0013526112749700392,0.0115631111,103.32813066287923,690.235512476066,85.57655731846758,633.456400699223,51.19075324672112,308.836629775688,28.229803522211313,150.648990132597,33.584767555988996,311.106743808435,45.81983267053343,490.752182971694,38.76380537724184,323.671534690535,43.273552232656506,211.912715854165
Subj_14_Isokin_R_02kg_60bpm_EMG_data.csv,0,1.9599609375,1.9599609375,1.97021484375,0,0,-0.002677537928841751,0.0007556376278630877,0.0048688892,-0.002782306349952862,0.0011898241310884866,0.0064470293,-0.00417783995023569,0.002737608356800221,0.0133398063,-0.0011181703456632993,0.002033854511910662,0.0078306198,-0.02159982804347138,0.0003340615812158939,0.0229431167,-0.033867190205468016,0.001600291405168589,0.0363244079,-0.014923730599420875,0.0022243968701634595,0.0208703056,-0.009346934151026937,0.0018391318425509137,0.0143297203,74.55170071271807,265.283484260963,88.690640835729,369.620616016349,43.54988718933317,232.268532770774,29.736721071211697,228.511279066486,43.5554487128045,160.351429172135,60.43915135120722,195.523541418727,46.653941629560656,219.415394547167,56.02945788608249,162.014030739586
Subj_14_Isokin_R_02kg_80bpm_EMG_data.csv,0,1.93994140625,1.93994140625,1.9501953125,0,0,-0.013817994644507937,0.0005346847141378915,0.0160208717,-0.013096913166920635,0.00048499143286607344,0.0151024824,-0.015116225096123809,0.0009101322911650304,0.0191451088,-0.012459392783031747,0.00042431515597698673,0.0138576515,-0.036682414714447616,0.000601070704958449,0.0391991623,-0.040811292633146035,0.0007111840173382002,0.0428172126,-0.017559835284342858,0.0008637562144522537,0.02006693,-0.01141708321308254,0.0005010867735001953,0.0135529526,82.35075318729402,410.344654203212,86.55902232992644,332.460562778581,59.77387479325122,491.698400238171,32.94405361678598,119.884665938486,46.176809059119755,188.714671439522,63.504720721885725,264.695558052374,58.82401777092968,338.155093747015,59.09237469844267,243.624739652861
Subj_14_Isokin_R_02kg_St_EMG_data.csv,0,1.860107421875,1.85986328125,1.8701171875,0,0,-0.014213826391133333,0.0007298584073488531,0.0153920176,-0.013850982782453333,0.0006872194590321126,0.0151119241,-0.012415292929013333,0.000829555623072935,0.0138690956,-0.009596697882366667,0.0005175771852875226,0.0107703209,-0.03018855311434,0.0009608368917450336,0.0318346024,-0.04501847376567333,0.0007944631883971513,0.046394065,-0.014097526199746666,0.0017723064831001506,0.0168425571,-0.010099150009166665,0.0009598453176572385,0.0119613651,50.16518617475965,156.747680130351,45.88254380921175,161.254857118698,49.78189562458383,169.037796463971,37.19074263034651,117.052242796598,29.739383558837574,108.355360934057,41.12447969712115,159.57241628299,37.78779640805048,148.753911571204,46.387988730621906,183.155307272782
Subj_14_Isokin_R_04kg_40bpm_EMG_data.csv,0,2.010009765625,2.009765625,2.02001953125,0,0,-0.005886667945084577,0.001240668183756319,0.0100914007,-0.00813952066839801,0.0012757395496223198,0.0128768925,-0.009601183275230516,0.0019241971860424558,0.0151350982,-0.006067265243558872,0.0016543042372421544,0.0112747196,-0.02648276926656716,0.0007223352189057673,0.0293260589,-0.03776289513377778,0.0009954482685198991,0.0403106697,-0.015380725335907132,0.0014750297244549339,0.0185540207,-0.011087342922696518,0.0008243328201350332,0.0136539461,145.757091539041,713.053268337712,140.86094929822735,700.295591060917,139.52717390815113,885.760079727053,65.99360961644487,317.090487942495,68.56854031141333,226.663088844462,91.87556558619944,278.324208718543,78.48987248898294,265.821550391846,85.4764449105146,292.124799905639
Subj_14_Isokin_R_04kg_60bpm_EMG_data.csv,0,2.010009765625,2.0,2.010009765625,0,0,-0.008709658597229481,0.0006659782867882434,0.0105534559,-0.010935665505815746,0.0006979956988382118,0.0126920706,-0.011593888895326634,0.0015112508710379737,0.0176702514,-0.007302744337758793,0.0004886679756913311,0.0096442224,-0.029464590409427137,0.0007830550835214424,0.0308003444,-0.037344623003618085,0.0007474978604969687,0.0394377708,-0.015415667702147404,0.0013410894585504495,0.0195559505,-0.010715787723011726,0.0009826195790632918,0.0140061388,144.31700127993116,616.536232537334,129.6529779265541,549.497985573683,136.34508381946938,894.796229327313,76.95641901894693,334.592715635612,71.62934019947707,288.262849238664,97.13841021482673,394.735118187727,82.07653233196709,318.891430603295,88.48609425321321,374.412994097946
Subj_14_Isokin_R_04kg_80bpm_EMG_data.csv,0,2.050048828125,2.039794921875,2.050048828125,0,0,-0.00572727568100749,0.00044356622925527866,0.0072137835,-0.0070158242673295885,0.0005000693079935566,0.0086151129,-0.005334978719363296,0.0007946598536636789,0.009499169,-0.0029734070021348313,0.0004861260196194715,0.0047604563,-0.025383718621104872,0.0006871974063834809,0.0269491207,-0.034435395717112356,0.0006305928468781548,0.0360557586,-0.013669788867610487,0.0007509272833576983,0.0174296387,-0.009395983529089888,0.0005537420348417957,0.0122883804,157.8954107533062,501.485302212725,153.6429127137111,604.253324196566,132.02205742316522,526.131617551302,73.86073194003461,253.596187356052,51.959273002106244,213.302698736717,75.09260169879387,259.279782888509,78.08915395209642,281.703970532798,88.14975761235804,335.508264134079
Subj_14_Isokin_R_04kg_St_EMG_data.csv,0,1.860107421875,1.85986328125,1.8701171875,0,0,-0.005673653852245955,0.0005010220326923885,0.0068678861,-0.007633210164964402,0.00043604216273541985,0.0085999491,-0.0068287602418252435,0.0005123309366862908,0.008632279,-0.0036620984090420714,0.00043114351586984656,0.0047490122,-0.028315089604770225,0.0006626684516608358,0.0294593815,-0.04009917744227184,0.0019177339981983363,0.0431817062,-0.016715812539954692,0.0010633813342486374,0.0187800415,-0.0110759217127767,0.00051427779467375,0.0123258596,75.31684322110189,242.259486897139,68.7421699353614,210.476484417903,84.08183260752514,291.136028807049,53.14540065494125,188.680841719027,31.658332438635867,125.151008478361,43.80569743727304,293.087331984943,54.12984732186093,176.86619235534,57.439796804325624,244.431332328486
Subj_14_MMH_Bim_L_02kg_Trial_1_EMG_data.csv,0,2.030029296875,2.02978515625,2.0400390625,0,0,0.005825528317676681,0.00024236667198732214,0.0065814974,0.004582984401218884,0.0002490231613266553,0.0053552631,0.004362621575353362,0.00025340094554070924,0.0051821712,0.004045310437221746,0.0002847164153367983,0.0050880434,-0.005214492844626609,0.0007096230391697466,0.0066538812,-0.005933245669899856,0.0004907272211765727,0.0070034983,0.0032962951627639485,0.00027348250133874723,0.0043112757,0.004293509526998569,0.0003017861793728846,0.0054519656,47.228318943872644,234.085076694524,44.90629698422758,271.361308753399,33.30268091702616,140.57988971811,31.042553641007583,145.84896470984,45.31719321759058,192.181942018076,70.78866870723644,308.011238490102,21.47682501849249,88.3976898578728,23.96533518184454,91.6264675880115
Subj_14_MMH_Bim_L_02kg_Trial_2_EMG_data.csv,0,2.039794921875,2.02978515625,2.0400390625,0,0,0.005529048235034075,0.00013640882715768837,0.0060278894,0.004509664765362963,0.0001433394701765202,0.0052382471,0.005025508745487408,0.000220413997477805,0.005598736,0.00412439696671111,0.00023479739835513184,0.0048880577,-0.00292431205818963,0.000548459448724493,0.00404377,-0.003903132418536297,0.0004921421648370051,0.0049123764,0.0036890018295288886,0.0003540337535280466,0.0048482898,0.00503924631962074,0.00038766533939413246,0.0062799458,51.16981353462815,265.335833040966,67.06331490966474,365.182061299931,31.77384345310322,138.256670438344,29.003946945993036,106.549311048895,35.0447895624894,204.894223817315,52.841616834681034,312.936084687358,19.610535257659315,72.5519801534644,24.19050972192229,82.9325280054503
Subj_14_MMH_Bim_L_02kg_Trial_3_EMG_data.csv,0,1.97998046875,1.969970703125,1.980224609375,0,0,0.005656150899463204,0.00010402108591922073,0.0063517573,0.0044506120955671,0.00010246796294124476,0.0051215175,0.005790842169647907,0.00013250704822529485,0.0063031199,0.0046049433598557,0.0001781318391587723,0.0053784372,-0.0014857948972784992,0.00021730668303559386,0.0020110132,-0.002328373870828283,0.00022855465090340494,0.0027983666,0.00479400455446176,0.00019627191688393085,0.0056201937,0.006222473638054834,0.00014083806943431304,0.0071514132,47.613442783984546,263.582031158525,51.926468960517695,422.136031847226,27.5358404174722,182.92882803893,28.670529125498625,152.401090597442,20.789136793438463,134.647542541567,30.384058865286143,215.443221550704,15.921944830550501,54.2417013748266,21.924813478575533,101.084067834424
Subj_14_MMH_Bim_L_08kg_Trial_1_EMG_data.csv,0,1.980224609375,1.97998046875,1.990234375,0,0,0.006424302402133858,0.0003567015340322879,0.0079184538,0.0051373542412021,0.00045803402538355215,0.0065629007,0.006214189335769029,0.0005229687465950124,0.0081327446,0.005149265614236221,0.0005610977134345667,0.0074933055,-0.0005396629103648294,0.0005981161273243896,0.0016453743,-0.002025104605181102,0.0005572700128009994,0.0032790184,0.0040364820153779525,0.0006675186980173136,0.0060613635,0.005292466006892389,0.0011206912540612608,0.0080806734,71.34668333388304,307.614770758514,71.07754551038911,276.860885066635,83.20995814469174,276.623483209661,81.72972584636095,267.593397900034,52.77117669132187,186.318521995959,77.7939676623863,285.922518801657,54.78332158321324,223.398154470026,59.193849142062746,208.356906281134
Subj_14_MMH_Bim_L_08kg_Trial_2_EMG_data.csv,0,2.050048828125,2.039794921875,2.050048828125,0,0,0.0036277680130640515,0.002474042841463743,0.007061291,0.002139062624546405,0.0025376819423400987,0.0054376605,0.003048868771835294,0.0016620487854207085,0.0061011319,0.0029153011502692804,0.0016204416861575989,0.0064561847,-0.006099444509145098,0.0025316725401991276,0.0095183374,-0.0068920659978718955,0.0022727679958287473,0.0102364542,-0.0002819144101908496,0.0017418503057914046,0.0039748196,0.0006267194952339869,0.0015352546884460868,0.0034475329,130.42537873752974,570.683736044768,117.49855718656022,736.10714176711,75.91091695506331,449.163401475695,75.28307477893918,282.912751181808,56.22116144779277,267.263120503283,87.34519228901894,388.62462740883,51.148564367355654,251.071039400914,58.19920345344997,199.140852996286
Subj_14_MMH_Bim_L_08kg_Trial_3_EMG_data.csv,0,2.090087890625,2.079833984375,2.090087890625,0,0,-0.006024520878994832,0.0012695882581523327,0.0088216783,-0.00674048099298708,0.0010104426700701464,0.0088385586,-0.006025506596077519,0.0027879881218639043,0.012125588,-0.006164482440392765,0.0029802836149444073,0.0124920849,-0.015999267611669248,0.0027083931468936335,0.0223191269,-0.01613197998363566,0.0021796351532296413,0.0209392551,-0.006036788629413436,0.0015451070428891978,0.0099503519,-0.004763254075968992,0.0008865835450870139,0.0070364,78.34853274222301,470.151932617589,88.02447120050947,427.126109413485,60.72697903910439,230.712953646444,70.34759874299507,280.674481024951,41.16028031818818,235.761650181238,63.804083827436024,399.016310327032,41.3183623292951,160.764099776516,50.53378953826317,171.711182830441
Subj_14_MMH_Bim_L_12kg_Trial_1_EMG_data.csv,0,2.0498046875,2.039794921875,2.050048828125,0,0,-0.0102195128776278,0.0008443823221625505,0.0125358589,-0.009813993578434222,0.0006322850294868701,0.0115118986,-0.00952121245403731,0.0011701669005389824,0.0116612436,-0.009582484665808327,0.0013650705429203362,0.0113493921,-0.017248291792202265,0.0010917200451923737,0.0194326416,-0.01784233057517392,0.0008559628848729606,0.0204995163,-0.0089498496068148,0.0008047766503533308,0.0117290504,-0.007578768157138406,0.0006376807863247396,0.0105271339,87.64592205741977,391.664948803327,79.12579991886938,306.310157288418,89.64303380845861,585.648369512073,99.39529194226425,388.631798185604,45.597460524802564,227.475473066626,65.90407501133745,436.719632509863,56.94738292983318,210.186790270013,76.03901808433908,255.566484074617
